"","knr","aar","knavn","pm2","Menn_ya_p","kvinner_ya_p","totalt_ya_p","inc_k1","inc_k5","uni_k_mf","uni_k_m","uni_k_f","uni_l_mf","uni_l_m","uni_l_f","Trade_p"
"1248","1127","2015","Randaberg",28302,59.4167904903418,57.1732405259087,28.0125047366427,14,33.8,21.9,15.8,28.3,7.1,8.3,6,55017
"1249","1127","2016","Randaberg",25849,59.0016516792072,57.3373676248109,28.2388004097979,15.1,31,22.1,16.1,28.3,7.5,8.5,6.5,56155
"1250","1127","2017","Randaberg",28189,58.9172551149737,57.1401869158878,28.1155154971029,15.4,30.3,22.5,16.3,29,7.7,8.5,6.9,54639
"1251","1130","2008","Strand",14799,57.1871014756786,56.040703052729,27.8042959427208,14.7,26.7,15.5,11.2,19.9,3,4.1,1.9,58884
"1252","1130","2009","Strand",14884,57.4376457922125,56.3961988304094,27.9402444545043,15.6,25.7,15.9,11.6,20.2,3.1,4.1,2.2,65200
"1253","1130","2010","Strand",17055,57.2916666666667,56.6041140382533,27.9939318222381,15.7,25.5,16,11.3,20.7,3.4,4.3,2.5,65838
"1254","1130","2011","Strand",18633,57.4952232065312,56.2433297758805,27.7880305826523,14.8,25.6,16.3,11.6,21.1,3.7,4.7,2.7,67807
"1255","1130","2012","Strand",19760,57.1135079609656,56.4827828531272,27.8765282233591,15.2,26,16.9,11.9,22.1,3.8,4.7,3,71179
"1256","1130","2013","Strand",20260,57.1547420965058,55.9434604904632,27.6468607978455,16,25.8,17.4,12.1,22.8,3.8,4.7,2.9,66984
"1257","1130","2014","Strand",20739,57.3615635179153,55.7759626604434,27.5640497569816,17,24.7,17.9,12.4,23.5,4.5,5.3,3.7,69225
"1258","1130","2015","Strand",20374,57.791586998088,55.9568556953751,27.6240419524002,17.7,23.7,17.9,12.4,23.6,4.8,5.3,4.2,69409
"1259","1130","2016","Strand",19994,57.3685041857526,55.9269525517691,27.5192554557125,18.2,21.7,18.4,12.7,24.2,4.9,5.3,4.5,69818
"1260","1130","2017","Strand",20445,56.9632044713554,55.569844076515,27.3021639551414,17.9,21.6,18.9,13.2,24.8,4.8,5.1,4.5,69735
"1261","1135","2008","Sauda",10521,56.9832402234637,51.3917739925218,26.1301225179552,19.2,19.1,14.7,11.4,17.9,2.4,3.4,1.6,60119
"1262","1135","2009","Sauda",8728,57.7186963979417,51.8765638031693,26.3002114164905,20,17.5,14.9,11.5,18.2,2.4,3.1,1.7,59593
"1263","1135","2010","Sauda",8053,58.2578697714532,52.1885521885522,26.4110756123536,20.1,18.8,15.5,12.2,18.8,2.6,3.4,1.8,60669
"1264","1135","2011","Sauda",9098,58.8387096774194,52.3549201009251,26.4724643844355,20.3,18.4,16,12.3,19.7,2.8,3.7,2,62978
"1265","1135","2012","Sauda",9533,59.1141396933561,53.1587697423109,26.9036600757257,19.4,19.3,16.5,12.8,20.2,2.9,3.5,2.2,64811
"1266","1135","2013","Sauda",8017,57.9753296469587,52.8404344193818,26.6596417281349,19.9,21,17.1,12.8,21.4,2.9,3.5,2.2,66024
"1267","1135","2014","Sauda",8366,57.4459058124735,53.1002913025385,26.8067226890756,19.7,20.3,17.2,12.8,21.6,3.5,4.1,2.9,66116
"1268","1135","2015","Sauda",8715,58.4913611462284,54.0075535039866,27.0605550883095,20.1,18.7,17.4,12.8,22.1,3.4,3.8,3,66585
"1269","1135","2016","Sauda",11771,57.8880407124682,53.2312925170068,26.5817409766454,20.5,19.6,18,13.2,22.8,3.6,4.1,3.1,72834
"1270","1135","2017","Sauda",10516,57.2384937238494,53.4177215189873,26.5966386554622,20.4,19.8,18.4,13.7,23.3,3.7,4.1,3.4,70214
"1271","1146","2008","Tysvær",13621,56.6821205402137,55.9336635795822,27.0408163265306,14.7,27,16.7,12.1,21.5,2.7,3.6,1.8,27308
"1272","1146","2009","Tysvær",13723,57.0205138418642,56.2992965252611,27.1931630971993,13,26.8,17.4,12.9,22.3,2.9,3.6,2.1,28373
"1273","1146","2010","Tysvær",15253,56.6536964980545,56.0568086883876,27.0346494762289,14.6,26.8,17.6,13,22.4,3,3.6,2.3,31993
"1274","1146","2011","Tysvær",16323,57.0942754581523,55.6757860351164,26.7589049161024,14.3,26.1,17.7,13,22.6,3.1,3.8,2.3,30917
"1275","1146","2012","Tysvær",17705,57.3831775700935,55.5935613682093,26.7732558139535,13.6,26.8,18.6,13.8,23.6,3.2,4,2.3,31348
"1276","1146","2013","Tysvær",18889,56.5482796892342,55.185987010431,26.7378659292457,14.2,27,18.6,13.6,23.7,3.4,4.2,2.6,32965
"1277","1146","2014","Tysvær",16964,56.4725214533504,55.2879984588711,26.9028871391076,13.8,27.3,18.6,13.6,24,3.9,4.6,3.3,33212
"1278","1146","2015","Tysvær",17916,55.7147975635973,54.6919431279621,26.5727180620798,14.3,25.9,18.9,13.5,24.6,4.2,5,3.4,33225
"1279","1146","2016","Tysvær",17641,55.7283288650581,54.5590994371482,26.6178489702517,14.2,25.4,19.6,14,25.6,4.3,5,3.6,38322
"1280","1146","2017","Tysvær",18939,55.8250708215297,54.7190802892639,26.7276514808441,14,25.1,20,14.4,26.1,4.4,4.9,3.8,38977
"1281","1149","2008","Karmøy",13351,58.8286400572392,56.3820445270933,28.0403843189642,16.7,22.9,15.9,12.7,19.1,2.1,2.9,1.3,52832
"1282","1149","2009","Karmøy",12975,58.8297657512116,56.379821958457,28.0022361132286,17,23,16.2,12.9,19.6,2.2,3,1.5,53387
"1283","1149","2010","Karmøy",13600,58.6362496866383,56.6543015397124,28.1369876842318,17.2,22.7,16.6,13.1,20.2,2.4,3.1,1.8,54969
"1284","1149","2011","Karmøy",14740,58.6546552492204,56.8731117824773,28.1930958739985,17.7,22,17.1,13.4,20.8,2.5,3.1,2,57473
"1285","1149","2012","Karmøy",15056,58.6366967994136,56.8681181804594,28.1576869942767,17.4,22.1,17.6,13.7,21.4,2.7,3.2,2.2,57145
"1286","1149","2013","Karmøy",15750,58.8580217245025,56.8235525797558,28.070431441218,17.6,22.5,18,14,22,2.9,3.4,2.4,57043
"1287","1149","2014","Karmøy",16084,58.7100748744195,56.7381724855939,28.0626541805379,17.4,22.4,18.2,14.2,22.3,3.4,3.8,3,59140
"1288","1149","2015","Karmøy",16136,58.5660554771979,56.4063101192766,27.8826494222814,17.7,21.6,18.5,14.2,22.8,3.5,3.9,3.1,61014
"1289","1149","2016","Karmøy",16102,58.4837713965017,56.2893535207883,27.7597364116908,18.3,21,18.9,14.6,23.3,3.7,4,3.4,65057
"1290","1149","2017","Karmøy",16549,58.1984847067627,55.9936681536912,27.6421416562078,18,20.4,19.2,14.6,23.9,3.9,4.1,3.6,67259
"1291","1201","2008","Bergen (1972-2019)",22208,62.6792547875755,59.1118740324224,29.7453843856208,21.2,20.8,24.5,21.5,27.3,9.9,11.9,7.9,84081
"1292","1201","2009","Bergen (1972-2019)",21821,62.9539642962408,59.4192130764002,29.8257098761759,20.6,21.2,24.9,21.8,27.9,10.3,12.1,8.5,86018
"1293","1201","2010","Bergen (1972-2019)",24524,62.9871857055685,59.6051998074145,29.912704598597,20.6,21.2,25.1,21.9,28.3,10.7,12.4,9,85944
"1294","1201","2011","Bergen (1972-2019)",26455,63.1831388645483,59.8308440910556,29.9379397216504,20.6,21.3,25.5,22.2,28.7,11.2,12.8,9.6,86750
"1295","1201","2012","Bergen (1972-2019)",27971,63.257303345269,59.8663274218661,29.8841379728695,20.7,21.3,25.9,22.5,29.2,11.7,13.1,10.2,88631
"1296","1201","2013","Bergen (1972-2019)",29076,63.5505607949305,59.9701868192782,29.8783355103564,20,21.7,26.3,22.9,29.7,12,13.3,10.7,90067
"1297","1201","2014","Bergen (1972-2019)",30306,63.7306229891781,60.1787127650918,29.9155356335195,19.8,21.7,26.5,23,29.9,12.8,13.9,11.7,92764
"1298","1201","2015","Bergen (1972-2019)",32874,63.8987919114357,60.4206640985455,29.9885137689377,19.9,21.6,26.7,23.1,30.4,13.5,14.4,12.5,96077
"1299","1201","2016","Bergen (1972-2019)",32619,63.8562572840177,60.5896895222861,30.0402680692596,20.1,21,27.1,23.3,30.8,13.7,14.5,12.9,97240
"1300","1201","2017","Bergen (1972-2019)",32860,63.8076983369198,60.5850348011055,30.0611008199428,20.4,21.2,27.5,23.6,31.4,14,14.7,13.3,97533
"1301","1216","2008","Sveio (-2019)",11776,58.1499592502038,55.4196541543652,27.2331606217617,16.6,23.2,16.8,12.2,21.6,2.7,3.7,1.7,18442
"1302","1216","2009","Sveio (-2019)",12772,58.4028605482718,55.2951025533696,26.9262128006523,17.3,22.9,17,12.2,22.2,3,4,1.9,18516
"1303","1216","2010","Sveio (-2019)",14425,58.3138173302108,55.765285186705,27.1854370874175,17.9,20.7,17.6,12.3,23.2,3.2,4.2,2,18877
"1304","1216","2011","Sveio (-2019)",12869,58.0485952923311,55.9105431309904,27.2479564032698,17.9,21.2,17.7,12.5,23.2,3.3,4.3,2.3,19300
"1305","1216","2012","Sveio (-2019)",14125,58.195211786372,55.6307202546757,26.7406273909717,16,22.2,18.3,12.9,24.2,3.6,4.6,2.5,20521
"1306","1216","2013","Sveio (-2019)",15064,58.4992887624467,56.2210200927357,26.9444444444444,15.9,21.9,19.1,13.4,25.2,3.5,4.5,2.5,21652
"1307","1216","2014","Sveio (-2019)",14841,58.140350877193,55.3004209720628,26.4506681310635,16.5,22.7,19,13.8,24.7,3.9,4.6,3.2,22716
"1308","1216","2015","Sveio (-2019)",15865,57.9278963948197,55.4675716440422,26.701760755128,16.5,21.2,19.3,13.7,25.3,4.3,4.7,3.9,23780
"1309","1216","2016","Sveio (-2019)",16117,56.8533150120234,54.9962714392245,26.3722510280708,15.8,20.8,19.7,13.8,26,4.3,5,3.6,26290
"1310","1216","2017","Sveio (-2019)",16081,56.4444444444444,54.778469425119,26.4497878359264,15.4,20.6,19.8,13.5,26.7,4.4,4.9,3.9,28533
"1311","1219","2008","Bømlo (1916-2019)",11351,57.2774124755642,53.7888661329361,26.2684124386252,17,24.7,15.7,11.6,20,1.9,2.5,1.3,48112
"1312","1219","2009","Bømlo (1916-2019)",12315,57.7330508474576,54.3995572772551,26.6035182679296,17,25.8,16.2,11.8,20.8,2,2.6,1.4,48987
"1313","1219","2010","Bømlo (1916-2019)",12377,57.9923717059639,54.5305974214636,26.6341463414634,16.7,26.5,16.8,12,21.8,2.2,2.8,1.6,48960
"1314","1219","2011","Bømlo (1916-2019)",13087,56.95748676797,54.7268152408339,26.6614131862359,17.1,26.4,17.2,12.1,22.4,2.4,2.8,2,52481
"1315","1219","2012","Bømlo (1916-2019)",14540,56.7227604963454,54.7153024911032,26.7321568286534,17.9,25.3,17.7,12.5,23.1,2.4,2.9,2,52960
"1316","1219","2013","Bømlo (1916-2019)",13093,56.9362703884311,54.8058337726234,26.8001374806668,17.5,26.3,18.2,12.9,23.6,2.6,3,2.2,53358
"1317","1219","2014","Bømlo (1916-2019)",13346,57.0621468926554,54.7722910486826,26.7171674185037,17.1,25.7,18.8,13,24.9,3.1,3.5,2.8,54752
"1318","1219","2015","Bømlo (1916-2019)",14617,56.7792380635502,54.3304347826087,26.5623671456509,17.4,24.7,19,13,25.3,3.2,3.4,2.9,53022
"1319","1219","2016","Bømlo (1916-2019)",14723,56.5885072655218,54.1244320167773,26.2947868908134,16.8,23.6,19.6,13.5,26.1,3.3,3.4,3.3,54826
"1320","1219","2017","Bømlo (1916-2019)",14838,56.4423235148922,54.2153953569558,26.3086566152804,17.5,22.4,19.9,13.8,26.4,3.4,3.2,3.5,52893
"1321","1221","2008","Stord (-2019)",15657,58.4194035047,56.353982300885,27.9428972618769,15.7,24.2,21.4,16,27,4.4,5.7,3.2,74805
"1322","1221","2009","Stord (-2019)",15749,59.0851915380217,56.5074906367041,27.9252704031465,15.8,23.7,21.7,16.3,27.2,4.6,5.8,3.5,79914
"1323","1221","2010","Stord (-2019)",15119,58.9092140921409,55.9306464576875,27.7312838030174,16.2,23.2,21.9,16.5,27.3,4.7,5.7,3.7,78035
"1324","1221","2011","Stord (-2019)",16274,59.5402043536206,55.9318181818182,27.645472927432,16.3,23.8,22.1,16.8,27.6,4.8,5.8,3.9,80206
"1325","1221","2012","Stord (-2019)",16614,59.1946456001756,56.0217120886577,27.5881271927382,16.5,23.3,22.5,17,28.2,5.1,6,4.2,82498
"1326","1221","2013","Stord (-2019)",18125,59.1830065359477,55.9180492150095,27.6526622983316,16.6,23.6,22.7,17,28.6,5.5,6.2,4.7,83002
"1327","1221","2014","Stord (-2019)",17327,59.5833333333333,56.2051847766134,27.6526458616011,16.2,24.5,22.9,17.4,28.7,6.2,7,5.4,89221
"1328","1221","2015","Stord (-2019)",18371,59.4257570994446,55.9724349157733,27.3856034252074,16.6,23.2,23.1,17.2,29.2,6.5,7.1,5.8,88744
"1329","1221","2016","Stord (-2019)",18019,59.0709353421218,56.0377563198438,27.5099866844208,17.2,22.1,23.4,17.5,29.5,6.6,7.1,5.9,90961
"1330","1221","2017","Stord (-2019)",19494,59.1008886565604,56.0825410544512,27.5808936825886,17.4,21.5,23.9,17.8,30.1,6.6,7,6.1,91228
"1331","1224","2008","Kvinnherad (-2019)",13666,57.9858982219497,53.7391038385074,26.9004057260966,17.7,20.1,16.4,13,19.8,2.2,2.9,1.6,58267
"1332","1224","2009","Kvinnherad (-2019)",13740,57.6723611958511,53.4014643075046,26.7007321537523,17.6,19.7,16.7,13.1,20.3,2.3,2.9,1.7,57107
"1333","1224","2010","Kvinnherad (-2019)",12150,57.1450151057402,53.3424699253845,26.5640403427618,17.8,19.6,17.1,13.1,21.1,2.4,3,1.8,57517
"1334","1224","2011","Kvinnherad (-2019)",13297,56.9346356123216,53.6885245901639,26.7084497470362,18.3,19.1,17.3,13.1,21.4,2.5,3.2,1.9,58510
"1335","1224","2012","Kvinnherad (-2019)",14111,56.6801015076877,53.7392355340686,26.7082144466136,18.4,19.1,17.6,13.2,21.9,2.7,3.4,2.1,59767
"1336","1224","2013","Kvinnherad (-2019)",13504,56.5067981473181,53.3575317604356,26.5163472378805,18.1,19.4,17.9,13.4,22.4,2.8,3.3,2.2,61106
"1337","1224","2014","Kvinnherad (-2019)",12990,55.7859933874361,52.9188203101247,26.3074365175333,17.7,19.3,18.4,13.7,23.2,3.2,3.6,2.7,64553
"1338","1224","2015","Kvinnherad (-2019)",12925,55.5054151624549,52.6723352566049,26.2127852501133,19.1,19.3,18.8,14,23.7,3.4,3.9,3,65732
"1339","1224","2016","Kvinnherad (-2019)",15133,55.0962542904044,52.8310502283105,26.154773566423,19.3,18.7,19.2,14.2,24.3,3.4,3.7,3.1,66728
"1340","1224","2017","Kvinnherad (-2019)",14978,55.2517555655162,52.8863775198534,26.1536137753946,19.3,18.6,19.6,14.3,25,3.6,3.7,3.5,69051
"1341","1235","2008","Voss (-2019)",14565,56.9980907622265,53.6427647650525,27.1135967460779,20.2,18.3,18.6,13.6,23.5,4,5.1,3,79059
"1342","1235","2009","Voss (-2019)",14597,56.8271623006,53.816631130064,27.300259590424,20.7,18.5,18.9,14,23.7,4.2,5.1,3.3,80681
"1343","1235","2010","Voss (-2019)",15329,57.1282500730353,53.6706349206349,27.2406847935549,20.9,18.9,19.6,14.2,24.8,4.4,5.3,3.5,81838
"1344","1235","2011","Voss (-2019)",17992,57.5003637421795,53.7690570299266,27.2909651071147,20,19,20,14.2,25.6,4.6,5.5,3.6,83465
"1345","1235","2012","Voss (-2019)",18860,57.0805466705438,53.4929577464789,27.1712691372156,19.6,19.1,20.4,14.6,26.1,4.8,5.6,4,84922
"1346","1235","2013","Voss (-2019)",18391,57.1736320551486,53.4516765285996,26.9824336818149,19.7,19.1,20.7,14.8,26.4,4.8,5.7,4,84630
"1347","1235","2014","Voss (-2019)",17459,57.0984162895928,53.6922209695603,26.8915866741954,20.1,19.4,21,15.2,26.6,5.6,6.3,5,88236
"1348","1235","2015","Voss (-2019)",19016,57.2107987131067,53.4454015004168,26.8139680769499,20.1,19.4,21.7,15.7,27.5,6,6.6,5.4,91257
"1349","1235","2016","Voss (-2019)",21282,57.200332963374,53.2908410696965,26.6620450606586,20,19.7,22.1,15.8,28.3,6.3,6.7,6,94800
"1350","1235","2017","Voss (-2019)",22331,57.1862068965517,53.1800660792952,26.6156814110514,19.6,19,22.4,16,28.8,6.5,6.8,6.3,98233
"1351","1238","2008","Kvam (-2019)",13864,57.0320077594568,52.3984336759667,26.0779537149817,20,20.1,17.9,14,21.7,3.3,4.4,2.2,60301
"1352","1238","2009","Kvam (-2019)",14291,57.1735497732156,52.6873945529043,26.217318301751,20.3,19.7,17.8,13.9,21.7,3.7,4.8,2.6,59965
"1353","1238","2010","Kvam (-2019)",13120,56.773428232503,53.2207478890229,26.3875598086124,20.2,19.9,18.4,14.1,22.6,3.9,4.8,3.1,62630
"1354","1238","2011","Kvam (-2019)",14832,56.9578526018366,53.4684147794994,26.5695332859512,20.1,19.8,18.9,14.2,23.7,3.9,4.8,3.1,64215
"1355","1238","2012","Kvam (-2019)",15976,57.3861021629084,53.3045977011494,26.1206289603379,20.7,20.3,19.4,14.5,24.3,4.2,5,3.4,66030
"1356","1238","2013","Kvam (-2019)",16590,57.7455205261964,53.1736526946108,25.8620689655172,20.2,21.3,19.4,14.2,24.7,4.2,5,3.4,67173
"1357","1238","2014","Kvam (-2019)",17232,57.425068119891,53.2535885167464,25.9319664492078,19.8,20.2,20,15,25.2,4.8,5.4,4.2,73531
"1358","1238","2015","Kvam (-2019)",15746,56.8752855185016,52.8959384763278,25.775851973299,20.5,19.8,20.4,15.1,25.8,5.1,5.6,4.5,75714
"1359","1238","2016","Kvam (-2019)",14935,56.2918494574001,52.5820463320463,25.7109144542773,19.8,19.4,20.6,15.5,25.9,5,5.5,4.5,77226
"1360","1238","2017","Kvam (-2019)",19077,56.0884749708964,51.9622093023256,25.4659859907396,20.3,19.9,20.8,15.5,26.3,5.3,5.6,5,76839
"1361","1243","2008","Os (Hordaland) (-2019)",17540,59.3876798229436,58.3690987124464,28.8009965742759,15,26.1,19.4,15.8,23,4.3,5.7,2.8,64876
"1362","1243","2009","Os (Hordaland) (-2019)",16068,59.3086064097947,58.2284727362448,28.7157023787796,14.8,25.1,19.8,16,23.6,4.5,5.9,3,64528
"1363","1243","2010","Os (Hordaland) (-2019)",18450,59.2008536874555,58.0606060606061,28.710141452889,15.1,24.7,20.1,16.2,24.1,4.7,5.9,3.5,63597
"1364","1243","2011","Os (Hordaland) (-2019)",19958,59.2911218169305,58.3608101742817,28.7972109238815,15,25.5,20.4,16.3,24.5,5.1,6.2,4,64923
"1365","1243","2012","Os (Hordaland) (-2019)",19499,59.2827709099009,57.7455127472276,28.4948662980932,14.1,24.8,21.3,17,25.6,5.2,6.3,4.1,65600
"1366","1243","2013","Os (Hordaland) (-2019)",20964,59.072646324248,57.4946826374118,28.3099988975857,14.3,24.9,21.8,17.4,26.4,5.3,6.4,4.3,65521
"1367","1243","2014","Os (Hordaland) (-2019)",22581,58.6570945945946,57.2887247447317,28.236427883071,14.1,25.3,22.3,17.8,27,6,6.9,5,67295
"1368","1243","2015","Os (Hordaland) (-2019)",22854,58.4469227591904,56.8362902369064,28.0148714457768,14.6,24.8,22.6,17.8,27.6,6.4,7.3,5.4,66835
"1369","1243","2016","Os (Hordaland) (-2019)",25345,58.5682863427315,56.570841889117,27.9100395096748,15.5,22.7,23.1,18.1,28.2,6.6,7.4,5.8,72648
"1370","1243","2017","Os (Hordaland) (-2019)",24972,58.2999119632202,56.7126598851848,27.9426359666534,15.2,22.5,23.4,18.4,28.6,6.7,7.3,6.1,75828
"1371","1245","2008","Sund (-2019)",15310,60.8768971332209,58.0565371024735,28.3520276100086,12.9,26.7,14.5,11.6,17.7,2.1,2.2,2.1,18632
"1372","1245","2009","Sund (-2019)",17713,60.9868421052632,58.1322140608604,28.1742668248856,14.5,26,14.7,11.4,18.2,2.2,2.4,2,19845
"1373","1245","2010","Sund (-2019)",15607,60.774357346874,58.4016393442623,28.1296265833196,13.6,26,15.2,11.5,19.1,2.6,2.8,2.3,22280
"1374","1245","2011","Sund (-2019)",17277,60.0248292985723,58.5277686493592,28.4277733439745,13.7,26.3,15.9,11.8,20.1,2.6,2.8,2.5,22759
"1375","1245","2012","Sund (-2019)",18064,59.6369137670197,58.1185567010309,28.1479169917304,14.1,25.1,15.8,12.1,19.8,2.5,2.5,2.4,24282
"1376","1245","2013","Sund (-2019)",17120,59.1219222782557,57.9064587973274,27.9398219220141,14.7,24.9,15.8,12,19.9,2.6,2.5,2.7,24467
"1377","1245","2014","Sund (-2019)",18297,58.6507705728409,57.6971214017522,27.792012057272,14.8,25.3,16.4,12.5,20.6,2.9,2.9,3,24540
"1378","1245","2015","Sund (-2019)",19202,58.5066970646908,57.200123342584,27.4733412322275,14.8,23.2,16.6,12.4,21.2,3.2,3.3,3,24343
"1379","1245","2016","Sund (-2019)",23422,57.9369469026549,56.8919321226556,27.3978494623656,15.1,22.5,17.2,13.3,21.4,3.2,3,3.5,27066
"1380","1245","2017","Sund (-2019)",18519,58.118486012068,55.8909730363423,27.018985548314,15,21.7,17.1,12.8,21.8,3.6,3.4,3.9,28722
"1381","1246","2008","Fjell (-2019)",17898,58.6979019663186,57.770845150312,28.8159569953317,13.6,30.5,17.5,14.3,20.8,4,5,2.9,85305
"1382","1246","2009","Fjell (-2019)",18111,58.7329561265189,57.4864814469513,28.6697354349747,13,31.1,18.1,14.7,21.5,4.1,5.2,3.1,87803
"1383","1246","2010","Fjell (-2019)",19611,58.8799561483647,57.7732830743771,28.7953077028823,13.6,30.3,18.4,14.7,22,4.3,5.4,3.3,88548
"1384","1246","2011","Fjell (-2019)",19818,58.965640658554,57.7145961608113,28.6858685868587,13.8,29.6,18.8,14.8,22.8,4.5,5.4,3.5,88258
"1385","1246","2012","Fjell (-2019)",21051,58.7243337702053,57.6319290465632,28.6003521126761,13.6,30.2,19,14.7,23.4,4.8,5.6,3.9,89106
"1386","1246","2013","Fjell (-2019)",22552,58.7940552016985,57.8247261345853,28.5732697512566,13.4,29.7,19.4,15.1,23.8,4.8,5.5,4.2,79661
"1387","1246","2014","Fjell (-2019)",22965,59.1464421330692,57.7951950928608,28.4420593660909,13.7,29.3,19.8,15.3,24.5,5.4,5.9,4.9,82540
"1388","1246","2015","Fjell (-2019)",24034,59.4649045047949,58.0296222333167,28.5503745854997,13.8,28.2,20.1,15.6,24.8,5.6,6,5.1,85158
"1389","1246","2016","Fjell (-2019)",25257,59.8785393169808,58.0756295627922,28.4680337756333,14.1,27,20.6,15.5,25.9,5.7,6.1,5.2,88434
"1390","1246","2017","Fjell (-2019)",24912,59.8224713851904,58.4985033573336,28.6898904935725,14.3,26,20.9,15.8,26.1,6,6.3,5.6,89654
"1391","1247","2008","Askøy (-2019)",17714,59.5648535564854,57.8817524457678,28.7028053153343,14.2,24.6,18.4,14.9,21.9,4,4.5,3.6,47040
"1392","1247","2009","Askøy (-2019)",17849,59.6209912536443,57.977490897054,28.6755075311067,13.5,25.1,18.9,15.2,22.6,4.3,4.7,3.8,46294
"1393","1247","2010","Askøy (-2019)",18517,59.510223490252,57.8424242424242,28.6400192053775,13.5,25,19.3,15.3,23.3,4.5,4.9,4,49217
"1394","1247","2011","Askøy (-2019)",21534,59.0072676666151,57.6570887275024,28.5290211702211,13.5,24.7,19.8,15.7,24,4.8,5.3,4.3,49487
"1395","1247","2012","Askøy (-2019)",22250,58.7193973634652,57.4101275608813,28.3326974437238,13.6,25.9,20.3,15.9,24.7,5,5.3,4.7,50075
"1396","1247","2013","Askøy (-2019)",23564,58.1516552888497,57.0487583282859,28.0831873579069,13.9,25.4,20.9,16.3,25.5,5.2,5.5,5,50382
"1397","1247","2014","Askøy (-2019)",24042,57.9220779220779,56.9257007266795,28.07357566006,14,25.8,21.1,16.4,26,5.6,5.9,5.4,52331
"1398","1247","2015","Askøy (-2019)",25127,57.7456811101671,56.6550167467599,27.9309354583961,13.6,25.4,21.5,16.6,26.6,6.1,6.4,5.7,51518
"1399","1247","2016","Askøy (-2019)",24877,57.3426086956522,56.5298107818636,27.8964059196617,13.6,24.9,22.1,17.2,27.2,6.2,6.2,6.1,51815
"1400","1247","2017","Askøy (-2019)",25255,57.5767918088737,56.2910168654294,27.6777349849068,14,25.1,22.3,17.1,27.6,6.4,6.3,6.4,52686
"1401","1251","2008","Vaksdal (1964-2019)",9363,55.599603567889,49.2816091954023,25.0608865075499,23.1,13.6,14,11.7,16.2,2.4,2.4,2.3,29488
"1402","1251","2009","Vaksdal (1964-2019)",10679,55.8576371725161,50.1677048394825,25.4744525547445,23.8,15.1,14.1,11.6,16.5,2.3,2.2,2.3,28412
"1403","1251","2010","Vaksdal (1964-2019)",12891,56.3082965144821,50.8212560386473,25.6148039931824,23.4,14.2,14.6,11.9,17.2,2.4,2.3,2.5,28459
"1404","1251","2011","Vaksdal (1964-2019)",12671,55.9941520467836,50.5949547834365,25.5959547315194,21,15.7,14.7,11.7,17.5,2.7,2.7,2.6,29334
"1405","1251","2012","Vaksdal (1964-2019)",10495,55.95703125,50.7177033492823,25.6162397293378,21.9,13.6,15.6,12.4,18.6,2.8,2.8,2.7,29654
"1406","1251","2013","Vaksdal (1964-2019)",11545,55.8321132259639,51.0801728276524,25.7502420135528,21.7,14.8,16,12.8,19.1,3.1,3,3.1,29865
